Price,Close,High,Low,Open,Volume
Ticker,RGL.NS,RGL.NS,RGL.NS,RGL.NS,RGL.NS
Date,,,,,
2010-01-04,11.918634414672852,12.335369878158897,10.201683955372028,11.335204924764353,2715955
2010-01-05,11.768609046936035,12.668757557972235,11.501898612513397,11.926968963519322,1431230
2010-01-06,11.460225105285645,11.951973073344561,11.376877695666916,11.768609249099244,479440
2010-01-07,11.235187530517578,11.668592786995843,11.06849350681817,11.460225058656633,257805
2010-01-08,11.160175323486328,11.66859227204745,11.060158913680523,11.426885749635144,118395
2010-01-11,12.177008628845215,12.985475562394637,11.335203688507079,11.335203688507079,1375265
2010-01-12,11.760273933410645,12.402046898151086,11.668592421959058,12.252021884085055,208905
2010-01-13,11.910298347473145,12.318698870901425,11.668591834131943,12.177008763612472,244015
2010-01-14,11.85195541381836,12.24368613124447,11.743604110638886,11.910298117507415,129525
2010-01-15,11.643588066101074,12.13533599769444,11.51856696094392,11.851955779836585,122310
2010-01-18,11.510233879089355,11.943638348837016,11.385212762824974,11.918634443528068,99700
2010-01-19,11.351873397827148,11.81861744478996,11.251856986662213,11.81861744478996,91225
2010-01-20,11.393548011779785,11.668593363180246,11.2601927862353,11.2601927862353,89690
2010-01-21,10.785113334655762,11.476894928217904,10.535072695016698,11.118502178940862,110860
2010-01-22,10.351709365844727,10.651758624688108,9.668263434382657,10.651758624688108,119205
2010-01-25,10.485063552856445,10.668427368073614,10.251691930218081,10.376712243630834,63575
2010-01-27,10.026655197143555,10.65175840286078,9.66826323303703,10.435056562305613,118150
2010-01-28,9.634923934936523,10.301700017747532,9.584915331295804,10.101667192904229,270840
2010-01-29,10.210018157958984,10.485063481482568,9.2515269753598,9.834956425414076,246845
2010-02-01,11.201848983764648,11.460225322594184,10.084998601826811,10.084998601826811,178405
2010-02-02,11.118501663208008,11.618583714149585,10.135005770733246,11.618583714149585,96035
2010-02-03,11.601916313171387,11.81861896262249,11.060160484403507,11.393548564436067,149465
2010-02-04,11.193513870239258,11.710265706490352,10.876794849015733,10.876794849015733,56855
2010-02-05,10.676762580871582,10.951807914337754,10.33503884412108,10.835121702164916,107175
2010-02-08,10.926801681518555,11.251855573113541,10.860124082451842,11.251855573113541,70325
2010-02-09,11.201848983764648,11.668593055732261,10.918469534379115,10.935138539703054,124125
2010-02-10,11.268527030944824,11.635253879856021,10.835121778280886,10.835121778280886,72645
2010-02-11,11.29353141784668,11.58524577049581,11.176845199871128,11.176845199871128,108855
2010-02-15,11.74360466003418,12.143670295234722,11.468559337118867,11.643588251234045,152865
2010-02-16,12.05198860168457,12.202013610021726,11.68526177502233,12.118666206532252,128635
2010-02-17,11.910298347473145,12.18534366283176,11.685261632570521,12.168674659252922,135145
2010-02-18,11.876959800720215,12.152005121990218,11.551905877919413,12.152005121990218,85625
2010-02-19,11.951973915100098,12.018651529547139,11.418552204663907,11.993647622844463,133830
2010-02-22,11.918634414672852,12.135337046451951,11.435221340617826,12.001981030454171,111860
2010-02-23,11.360208511352539,12.160340610595984,11.26852699810686,12.160340610595984,73865
2010-02-24,11.385211944580078,11.418550747549252,11.043489015431092,11.343538242153668,42080
2010-02-25,11.860289573669434,12.04365337951508,11.33520364828462,11.33520364828462,225155
2010-02-26,11.843620300292969,12.13533540317524,11.735268999075545,11.976975503372964,80855
2010-03-02,11.935302734375,11.985311336859375,11.61024960023576,11.801947520896361,46280
2010-03-03,12.243687629699707,12.468725162658444,11.918634475239072,12.15200611341642,133860
2010-03-04,12.518732070922852,12.660421378746213,12.168674263689342,12.168674263689342,233855
2010-03-05,12.935467720031738,13.335533338658834,12.60207890964943,12.752103914064456,302695
2010-03-08,12.602080345153809,13.143836925664214,12.518733729209005,12.927134293460051,67295
2010-03-09,12.677092552185059,12.918799083895815,12.302030802269721,12.518733429282067,50395
2010-03-10,12.3853759765625,12.643752277945502,12.235351770950805,12.318698375210701,123565
2010-03-11,12.53540325164795,12.743770992396659,12.25202299705213,12.418717030679126,45985
2010-03-12,12.527066230773926,12.668756334087712,12.377042023334406,12.635417533005628,83645
2010-03-15,12.418716430664062,12.552072445982363,12.368708620422035,12.527067746001537,38720
2010-03-16,12.50206470489502,12.577077220301968,12.260358152394776,12.38537848149978,50210
2010-03-17,12.477059364318848,12.635418482645614,12.418715861895492,12.635418482645614,45005
2010-03-18,14.6190824508667,14.977473654028543,12.252023832514764,12.335371252441629,1256455
2010-03-19,13.802277565002441,15.302526128630262,13.585574941709991,14.835781283206725,461530
2010-03-22,13.810613632202148,14.319031429433876,13.368875038284477,13.552238078239009,244320
2010-03-23,13.377206802368164,14.33569957283502,13.285525292990691,14.33569957283502,307410
2010-03-25,13.310529708862305,13.835616440211034,13.09382709690383,13.635583626800015,128615
2010-03-26,13.0604887008667,13.735599665840642,12.802112379363491,13.418881432186057,95025
2010-03-29,12.668757438659668,13.568906736078182,12.46872461472657,13.13550148936335,127445
2010-03-30,12.68542766571045,12.868790696400406,12.593745355505657,12.868790696400406,47965
2010-03-31,12.935467720031738,13.18550833424381,12.068657289953576,12.068657289953576,30235
2010-04-01,13.393877029418945,13.752269768654154,13.002146281035115,13.168840301077148,134065
2010-04-05,13.185507774353027,13.718928576538728,12.84378487423789,12.84378487423789,57155
2010-04-06,13.452219009399414,13.827281527762384,13.027149480020952,13.168839588100354,130690
