Price,Close,High,Low,Open,Volume
Ticker,BUTTERFLY.NS,BUTTERFLY.NS,BUTTERFLY.NS,BUTTERFLY.NS,BUTTERFLY.NS
Date,,,,,
2014-04-28,309.67919921875,339.06950544295677,309.67919921875,339.06950544295677,20
2014-04-29,321.42547607421875,337.88993088841806,314.5448083906728,314.5448083906728,42
2014-04-30,321.42547607421875,321.42547607421875,321.42547607421875,321.42547607421875,15
2014-05-02,319.90191650390625,340.8879292587875,270.4593856875627,270.4593856875627,306
2014-05-05,319.4595947265625,324.3743577223558,319.4595947265625,324.3743577223558,3704
2014-05-06,335.43255615234375,340.10158074347527,319.45957728794644,324.3743400154533,1747
2014-05-07,334.64617919921875,337.1526959897152,330.27202872461896,330.27202872461896,1641
2014-05-08,329.28912353515625,333.22093396542675,314.5448344216418,316.51073963677703,910
2014-05-09,332.8277587890625,334.20388643964145,327.3232181894136,329.2891234037644,1120
2014-05-12,307.467529296875,324.3743242570852,285.0562243471355,285.0562243471355,594
2014-05-13,314.24993896484375,323.39138558581436,306.1897161397604,323.39138558581436,242
2014-05-14,313.75848388671875,314.54483397271736,311.59597615422314,314.4465327126343,330
2014-05-15,311.1044616699219,314.5447953692733,296.3601743869872,304.7152705139835,2280
2014-05-16,296.55682373046875,314.39740816165283,280.28893952670904,280.28893952670904,1615
2014-05-19,309.63006591796875,309.63006591796875,304.7153029668899,304.7153029668899,98
2014-05-20,314.8888244628906,334.20383417376144,308.54876913919236,314.54478510471665,757
2014-05-21,318.9189758300781,324.3743506373184,305.69825166123036,324.3743506373184,1060
2014-05-22,324.37432861328125,329.28909116802794,324.3251929866658,329.28909116802794,997
2014-05-23,316.5107116699219,316.5107116699219,311.10447280599465,311.10447280599465,2
2014-05-26,317.3462219238281,322.8998975721015,310.6129912717932,316.5107062959412,163
2014-05-27,313.021240234375,316.51070966183903,297.8837475135534,309.6300420604947,490
2014-05-28,313.3652648925781,314.5448199663847,302.7985248468324,314.4956843371976,1212
2014-05-29,304.0272216796875,314.5448263083043,290.0201473831458,294.98407592172305,8975
2014-05-30,289.9710388183594,314.5448556673729,289.9710388183594,314.5448556673729,76257
2014-06-02,288.79144287109375,294.8857605888626,285.64601275654434,289.9709979123815,6413
2014-06-03,285.5476989746094,289.97098518936235,283.09031774419105,289.97098518936235,1314
2014-06-04,288.9880676269531,294.8857832928093,288.9880676269531,294.8857832928093,1698
2014-06-05,282.451416015625,290.9539494163321,280.1414715664008,290.9539494163321,2700
2014-06-06,298.9158935546875,313.56188138808113,280.1414927761853,313.56188138808113,8117
2014-06-09,314.1516418457031,349.73450625542,299.80052857666533,328.207851350529,10367
2014-06-10,315.5768737792969,321.4254528873404,303.732308691707,314.5447857001496,3705
2014-06-11,311.7434387207031,324.32525111424286,304.8136342754399,304.8136342754399,1247
2014-06-12,305.4525146484375,323.8337399182498,303.9780857764418,306.7303410052342,1313
2014-06-13,304.7153015136719,316.26499439362556,304.7153015136719,305.69825409919986,1093
2014-06-16,303.1425476074219,303.73232511195965,296.80252192629837,296.80252192629837,59
2014-06-17,295.6720886230469,305.2067395050674,294.9348742764163,305.2067395050674,565
2014-06-18,299.3581848144531,301.76643054247035,292.9198576601178,296.99910471195864,1954
2014-06-19,297.83465576171875,304.61702311128107,295.0824003146697,304.61702311128107,212
2014-06-20,303.73236083984375,303.73236083984375,294.88578722314924,295.9178754794969,355
2014-06-23,285.20367431640625,294.88576286321467,281.17356289114275,294.88576286321467,4493
2014-06-24,285.154541015625,292.91986016827065,283.09033465926825,292.82155891371434,2120
2014-06-25,287.5136413574219,291.88779251546816,285.15456106882766,289.97102290748535,650
2014-06-26,288.0050964355469,288.0542320639925,288.0050964355469,288.0050964355469,233
2014-06-27,287.41534423828125,294.88579025760737,281.12445337891904,288.98807445245524,4698
2014-06-30,292.8706970214844,297.83459493818947,285.05621297714504,294.88573756256386,1244
2014-07-01,291.9369201660156,292.77243586966097,286.7764190519699,286.7764190519699,472
2014-07-02,294.8857727050781,300.7834881591797,289.9710098266602,292.91986755371096,964
2014-07-03,296.2618713378906,307.6641261001744,294.83660824093585,294.984045113403,2236
2014-07-04,303.83062744140625,304.71527870269,298.9158648816854,301.76642116685747,7091
2014-07-07,299.800537109375,314.49569018957067,298.3261082383453,314.49569018957067,2363
2014-07-08,291.5437316894531,304.56785294836186,291.00308978974124,300.7834796397033,1233
2014-07-09,283.92584228515625,292.8707162444623,275.7181827181447,289.9709943025051,1849
2014-07-10,286.0392150878906,293.9028361212347,283.0903572003866,283.0903572003866,1266
2014-07-11,280.23980712890625,291.8878020564119,280.14150586422386,286.1375230418373,1233
2014-07-14,286.923828125,287.7593437476444,282.1073668849665,287.7593437476444,60
2014-07-15,292.2809753417969,294.6400556931677,285.105403026265,291.9369359161662,601
2014-07-16,292.1335144042969,293.9028170228933,289.03718982575555,289.03718982575555,933
2014-07-17,297.5888977050781,299.505667261484,293.9028254791688,293.9028254791688,1504
2014-07-18,291.19970703125,312.578926028481,290.4624925830696,298.8175896624473,1169
2014-07-21,297.097412109375,308.64710472239454,292.9198637174318,308.64710472239454,1949
2014-07-22,293.3130187988281,304.71527375157893,290.06928756104963,304.71527375157893,2383
2014-07-23,294.8857727050781,303.73234588623046,291.0522636593785,291.0522636593785,2195
2014-07-24,294.98406982421875,299.65309449322103,294.8857685685629,294.8857685685629,2600
2014-07-25,287.41534423828125,295.9178785245755,285.1545651785731,295.9178785245755,2109
2014-07-28,294.5417175292969,302.7493770961421,289.7743917930896,302.7493770961421,832
2014-07-30,289.626953125,298.3260888996282,287.85765059339064,294.5417157098374,847
2014-07-31,293.90283203125,299.7514120923436,288.0542519701564,299.30907141644025,2229
2014-08-01,289.921875,294.88577352202117,288.1525423604686,289.97101062998746,1443
2014-08-04,293.90283203125,294.7874833857236,289.0863702148199,294.5909108610257,1730
2014-08-05,289.4303894042969,293.90281149330605,287.02214366570354,293.90281149330605,2153
2014-08-06,290.7082214355469,293.90281727549797,289.9710070109428,293.65707913396324,666
2014-08-07,291.34710693359375,299.70220295225437,291.34710693359375,294.88574183508047,903
2014-08-08,290.265869140625,304.6661476548948,290.06929663367987,304.6661476548948,837
2014-08-11,286.432373046875,298.8175814347556,285.89176113202774,288.88975447314766,1034
2014-08-12,285.49859619140625,292.91987636204846,285.0562555201143,285.4494305627444,3173
2014-08-13,282.8446044921875,287.85766864251457,275.22672200803646,286.03920037263794,1421
2014-08-14,285.99005126953125,293.6079333948007,277.68409037272454,293.6079333948007,612
2014-08-18,266.0852355957031,280.1414433878095,262.20256148666033,280.1414433878095,4114
2014-08-19,270.7543029785156,280.1414882163044,268.64093091164943,280.1414882163044,2558
2014-08-20,272.52362060546875,278.1755983096399,267.412254856676,267.412254856676,2179
2014-08-21,278.470458984375,281.0753073666597,272.4744721350891,276.11137874889647,4479
2014-08-22,277.78240966796875,282.3039976096685,272.3270047610052,278.47045848686554,11433
2014-08-25,272.27783203125,279.6499754978001,272.1795307855636,275.22668941787003,3286
2014-08-26,269.57470703125,277.1925884514585,267.3630640382862,275.669024166348,4270
2014-08-27,267.4613952636719,273.75228559383044,267.3630940090552,269.37813474070566,2613
2014-08-28,267.01904296875,275.22670241524196,265.5937798296405,274.78436178742834,2322
2014-09-01,265.2005615234375,272.62187058963997,263.43125909560734,267.36306893285524,1362
2014-09-02,265.3480529785156,267.3630937078963,260.6298627382128,267.3630937078963,1362
