Price,Close,High,Low,Open,Volume
Ticker,BANCOINDIA.NS,BANCOINDIA.NS,BANCOINDIA.NS,BANCOINDIA.NS,BANCOINDIA.NS
Date,,,,,
2010-01-04,19.478866577148438,19.820215403390126,18.97235096939231,19.159541556610456,358364
2010-01-05,19.6440372467041,20.3157230718287,19.32471219027608,19.599992990707364,728114
2010-01-06,19.24764060974121,20.084493526576153,19.14853847894176,19.754156450940485,246938
2010-01-07,19.31369972229004,19.66606048069884,19.071452961019453,19.379767784536842,155524
2010-01-08,19.73212432861328,20.15055141535063,19.35774317111062,19.35774317111062,270706
2010-01-11,20.778194427490234,21.405834314835662,19.820217580470302,20.13954263608339,679212
2010-01-12,20.117523193359375,21.009433775601977,19.599995556827633,21.009433775601977,254444
2010-01-13,21.361791610717773,21.670106464846764,19.48988203658271,20.139544099063155,722764
2010-01-14,21.05347442626953,21.780216381977844,20.97639614131395,21.35077734262999,341898
2010-01-15,20.95437240600586,21.868304892229812,20.723135888705418,21.1415629922974,420278
2010-01-18,21.031455993652344,21.328758962238474,20.524938580371604,21.053478124625226,207888
2010-01-19,20.64606475830078,21.1415703125,20.49190814684456,21.1415703125,149384
2010-01-20,20.491907119750977,21.08651308291483,20.282692665911128,20.64606372348058,283560
2010-01-21,19.743139266967773,20.624037824956915,19.401790403674717,20.370779153498905,161784
2010-01-22,18.884265899658203,19.4017935503765,18.31168208013624,19.159546743676543,175314
2010-01-25,18.66404151916504,19.247637253735594,18.49887301014588,18.8292100281842,133952
2010-01-27,18.047412872314453,19.82022231842366,17.838200086581296,18.719098856289015,119702
2010-01-28,17.33167839050293,18.476847519645514,17.111453751842507,17.83819573149416,150608
2010-01-29,17.0013427734375,17.199545299900585,15.801119070146752,17.199545299900585,360830
2010-02-01,19.203590393066406,19.798198005256065,17.375726655295903,17.375726655295903,382570
2010-02-02,18.399770736694336,19.886287169204195,18.0914558813228,19.214601294294088,225192
2010-02-03,18.884265899658203,19.379771418891217,18.608985055639863,18.89527780549131,136082
2010-02-04,18.48785400390625,19.5118987025784,18.322685558319783,18.719090499799428,247760
2010-02-05,17.540891647338867,18.278643802110846,17.06740836944085,17.177520681501758,198818
2010-02-08,17.50786590576172,18.278652455071985,17.309663314188526,18.278652455071985,150900
2010-02-09,18.05841827392578,18.212574831021257,17.397744434635815,17.551900991731287,147314
2010-02-10,18.476848602294922,19.159544686108617,17.83819677672182,18.388758405632984,509942
2010-02-11,18.42179298400879,19.104489088005085,18.300668749995225,18.71909593637386,69690
2010-02-15,18.443815231323242,18.71909605567135,18.31168077167231,18.675051795847978,61182
2010-02-16,18.586963653564453,18.719098127842436,18.410783234406477,18.60898578591395,44910
2010-02-17,18.68606185913086,19.258645632787502,18.608983565016064,18.642017599688348,142446
2010-02-18,18.708084106445312,19.214601494121997,18.56493942226699,18.939320670423974,153466
2010-02-19,18.256629943847656,18.939326251770567,17.992359267109517,18.939326251770567,66308
2010-02-22,18.135496139526367,19.335721261682163,17.94830555869265,18.42178880210529,184712
2010-02-23,17.71707534790039,18.39977321985025,17.628986817489718,18.16853662706968,100096
2010-02-24,17.651004791259766,17.992351966627332,16.516847587545517,17.133477236219463,434492
2010-02-25,17.915273666381836,18.355722935033782,17.750105190637356,18.03639788733337,134800
2010-02-26,18.05841827392578,18.278642887022436,17.61796904773247,17.61796904773247,93164
2010-03-02,18.2456111907959,18.465835832037083,17.397746658053478,18.278645223018213,132968
2010-03-03,18.56494140625,18.78516608874321,18.333704817559735,18.454829065003395,103632
2010-03-04,18.950332641601562,19.049433066406497,18.388759087224766,18.895276476669753,134732
