Price,Close,High,Low,Open,Volume
Ticker,TVTODAY.NS,TVTODAY.NS,TVTODAY.NS,TVTODAY.NS,TVTODAY.NS
Date,,,,,
2010-01-04,78.10579681396484,80.17176046966468,77.05739404630619,77.05739404630619,90635
2010-01-05,77.67412567138672,78.93837496497262,76.68739692534332,78.90753778021441,60000
2010-01-06,77.859130859375,79.49339796086349,76.96490906025514,77.70495436262377,144190
2010-01-07,77.30409240722656,78.47583469137776,76.7798932736859,78.25998854287197,81739
2010-01-08,78.69168853759766,80.78848998196509,77.3349371527624,77.3349371527624,190678
2010-01-11,80.23345947265625,80.51097530828874,78.56835034358029,79.21588886175398,159341
2010-01-12,79.43173217773438,81.0351620810698,78.81502619717773,80.23345183449533,74129
2010-01-13,78.7842025756836,79.30840651345223,78.38334267831101,78.93837909735812,24872
2010-01-14,80.29512786865234,83.2553188659227,78.72253022424124,78.93837640620819,100361
2010-01-15,79.46257019042969,82.45358858132063,78.81502702203092,80.29511762678247,58924
2010-01-18,80.23345947265625,82.63860926172094,79.55507906538807,79.55507906538807,67112
2010-01-19,77.92082214355469,81.06602260919446,77.70497592921468,80.78850672005653,26370
2010-01-20,79.61675262451172,86.95555065314943,77.08825412513247,78.56834954535374,176730
2010-01-21,76.50237274169922,79.83258101020998,75.91649928328131,79.52422804422989,44642
2010-01-22,74.5289306640625,75.79318004126289,72.77131923375752,74.62143751936152,33063
2010-01-25,75.05310821533203,77.02656997274742,74.00471003849051,74.00471003849051,29257
2010-01-27,69.7186279296875,77.08826409514573,69.10192181692634,76.31738145419428,27527
2010-01-28,69.22525787353516,78.3216726052469,68.4543752691528,78.3216726052469,25752
2010-01-29,69.50276184082031,72.15459942834373,64.87746700567007,68.45436356022354,42722
2010-02-01,69.90361785888672,71.72290321797885,68.14600685831087,68.45435983052042,28006
2010-02-02,69.7186279296875,72.77132130581757,69.19442396976511,71.47623941003796,28467
2010-02-03,71.87709045410156,72.74047514134273,70.36615784124221,72.15460628855855,25108
2010-02-04,72.30877685546875,73.97388113556164,70.92118838702693,70.92118838702693,29668
2010-02-05,68.67021179199219,69.68777762757276,66.72758696135533,68.02267331850881,20602
2010-02-08,69.4719467163086,72.77132358175044,69.07108678945804,70.55118244739387,27931
