Price,Close,High,Low,Open,Volume
Ticker,JIOFIN.NS,JIOFIN.NS,JIOFIN.NS,JIOFIN.NS,JIOFIN.NS
Date,,,,,
2023-08-21,248.51246643066406,261.64198630571326,248.51246643066406,261.592076341765,74715306
2023-08-22,236.0818634033203,236.0818634033203,236.0818634033203,236.0818634033203,7281398
2023-08-23,224.30023193359375,224.30023193359375,224.30023193359375,224.30023193359375,4289046
2023-08-24,213.11767578125,213.11767578125,213.11767578125,213.11767578125,27673350
2023-08-25,214.16603088378906,223.751090108265,202.48425042804325,202.48425042804325,281040100
2023-08-28,210.8212432861328,221.90396720216597,207.22685745784798,213.0178301776218,87522120
2023-08-29,219.90708923339844,221.3548286580761,206.92732914243734,211.66993379105776,92693420
2023-08-30,230.88995361328125,230.88995361328125,224.35014863690412,224.54983419842816,21403170
2023-08-31,233.13645935058594,242.42198304838664,230.79011201685617,241.32368956557008,124122100
2023-09-01,244.768310546875,244.768310546875,233.83536206535717,234.63411956193613,39481020
2023-09-04,253.05538940429688,266.534385890434,248.61232085371677,254.9025151512389,99246730
2023-09-05,254.6529083251953,259.59519848002003,252.606096982481,256.599869266789,47127070
2023-09-06,252.45632934570312,259.3954902078186,245.66691361089178,246.61543145409348,225413100
2023-09-07,251.40797424316406,256.89939602790463,250.85882749418025,251.6076598150584,43856830
2023-09-08,252.8057861328125,254.60298673323,249.11154976447406,253.60454364800165,36090000
2023-09-11,249.76052856445312,257.29879204605777,249.6107681975475,256.5499597414651,24982850
2023-09-12,243.86972045898438,251.60765427088663,240.5249300720847,251.35804350276075,39500710
2023-09-13,239.82601928710938,247.41419261567373,236.23163342228838,244.41886344414021,27810990
2023-09-14,242.17236328125,244.16924936852473,240.87438427751505,241.6232165602431,14055230
2023-09-15,239.0272674560547,244.2690936303983,237.27999206460683,243.42042615271447,27416100
2023-09-18,232.8369140625,240.47501246547327,231.7386358586629,239.62632978679898,24694410
2023-09-20,229.29244995117188,231.63879731105115,228.6434680354772,230.04128227006538,18317600
2023-09-21,227.29556274414062,235.2331974767013,226.4468952609017,229.64191009345632,33101550
2023-09-22,227.44532775878906,231.8883962436854,225.99758839652375,227.59508812090792,38327550
2023-09-25,229.3922882080078,230.49058164490978,227.14579137027977,229.64189896775537,13392150
2023-09-26,230.04127502441406,231.33925404995327,229.64190389426295,230.74019735472658,8058261
2023-09-27,226.99603271484375,230.84002930283367,226.64657155455748,230.84002930283367,10984320
2023-09-28,224.69961547851562,228.49370218355244,224.4000795111384,227.64501948182226,9143582
2023-09-29,230.84002685546875,232.53737696951,224.64968307983085,225.5482757181375,12411230
2023-10-03,231.0397186279297,233.5358262848219,230.1910511656056,231.1395690282182,13185430
2023-10-04,224.30023193359375,229.6419085081217,223.1520284850661,229.6419085081217,23296540
2023-10-05,225.04905700683594,227.54516462774154,223.8509283958076,225.54827853101705,13894930
2023-10-06,224.74954223632812,227.2955598890971,223.35171279055868,226.14735644706528,7531900
2023-10-09,219.30801391601562,222.65280428971707,218.50927164919037,222.65280428971707,9696908
2023-10-10,219.80723571777344,223.55139722944364,219.4078645838748,220.65591842109822,10451280
2023-10-11,224.74954223632812,227.3454850898446,220.25654839963147,221.65436261036862,11765080
2023-10-12,224.79945373535156,227.04595066902277,224.40008259671185,226.64657953038306,7780605
2023-10-13,224.2003936767578,225.54828267579714,221.65436080964065,223.6512469430608,10137210
2023-10-16,224.4499969482422,225.5982003426033,223.6512394745411,224.54983211056006,10850720
2023-10-17,220.60598754882812,232.63722927734526,220.15669122598553,231.1395647111821,34190040
2023-10-18,215.6636962890625,222.5529471598393,215.21439996879997,221.25498339797682,27712060
2023-10-19,213.8665008544922,215.6637014132759,208.72452517869775,215.6637014132759,42127110
2023-10-20,213.8665008544922,216.6621444753744,212.6683722269804,215.16447988222666,11101460
2023-10-23,206.27835083007812,213.86650925921387,203.93200344792493,213.66682368595315,17817780
2023-10-25,209.8227996826172,211.47023984686462,206.1784886646399,206.2783390630907,22079260
2023-10-26,215.51394653320312,216.66214998982747,206.12857236958283,207.67616220223093,23734030
2023-10-27,222.55294799804688,225.24875639983884,216.11299342327763,219.2580981470243,20929440
2023-10-30,218.65902709960938,225.84781398464497,217.81034441639724,224.15046385325255,13508660
2023-10-31,218.65902709960938,222.85248484629415,215.2144016375123,221.6543562379602,17538200
2023-11-01,217.31112670898438,221.70428533005503,214.96479465043072,215.66370174797794,15862620
